tweet_id,username,number_of_followers,created_at,tweet_text,source,likes,retweets,user_location
931858591212072962,DLFParis16,764,2017-11-18 12:16:15,Yes 🇬🇧 Great Britain. You can and you will prosper #Brexit https://t.co/ry1QcqWOG4,Twitter for iPhone,0,0,"Île-de-France, France"
931858553811472384,bill1303,344,2017-11-18 12:16:06,@Kitchy65 @tracy__e @Ditz82 @millitantmiddle @Majeh19 @Daniellemalaur1 @sunick51 @Hambiuk @Grado779 @David_Vaporium… https://t.co/CEQ6NIVcUx,Twitter Web Client,0,0,"North West, England"
931858548908331009,guse_guse,1503,2017-11-18 12:16:05,"RT @SW11simon: If, as rumoured, #DavidDavis throws in the towel, who should replace him?
#Brexit",Twitter for iPad,0,17,"England, United Kingdom"
931858541215961088,NYCP,1975,2017-11-18 12:16:03,RT @OwenPaterson: Thanks to the audience &amp; to the panel for last night’s @BBCAnyQuestions. You can listen to us discuss #Brexit negotiation…,Twitter for iPad,0,2,New York
931858541169860608,xxiainxx,522,2017-11-18 12:16:03,RT @MalbertK: @mrjamesob Accusing the #BBC of “gloomy” #Brexit coverage is like blaming their weather reports for the crap weather outside.,Tweetbot for iΟS,0,55,"Belfast, N. Ireland"
931858535100624896,Sue36650435,1984,2017-11-18 12:16:02,RT @YesBrexit: Are you planning to start soon @theresa_may ? #Brexit https://t.co/wfJJI2j4ji,Twitter for Android,0,87,"West Midlands, England"
931858520173137920,ColebrookColin,97,2017-11-18 12:15:58,"Why are Corbyn and Labour leadership are so keen to ally themselves with hard right Tories on #Brexit?
This excelle… https://t.co/lnZZQgqvu8",Twitter Web Client,1,1,"Manchester, England"
931858508022255617,Terry1820Tj,24,2017-11-18 12:15:56,RT @Doozy_45: BREXIT CHAOS: Why Johnson and Gove barely grasp the concept of compromise / #Brexit #StopBrexit https://t.co/dfSRiXXpRb,Twitter Lite,0,1,England Gloucester 
931858502968053760,Weeblebum,159,2017-11-18 12:15:54,"RT @SW11simon: If, as rumoured, #DavidDavis throws in the towel, who should replace him?
#Brexit",Twitter for iPad,0,17,Colchester
931858464699240449,robdavies0469,51,2017-11-18 12:15:45,RT @jurygroup: Do you believe that Germany and France have been the issue with unreasonable negotiations going forward with #Brexit? @David…,Twitter for Android,0,114,
931858442809151489,piacolson,230,2017-11-18 12:15:40,"RT @eucopresident: Discussed with PM @theresa_may the calendar of #Brexit talks. Only if UK makes progress by early December, will I be rea…",Twitter for iPad,0,526,France
931858434336743426,AngryRemainer,726,2017-11-18 12:15:38,RT @PeterKGeoghegan: Rees Mogg on @BBCRadio4 calling for a ‘Patrick Minford’ #brexit. Remove all trade barriers. This is actual insanity. L…,Twitter Web Client,0,6,UK
931858431199281152,Fooglie,204,2017-11-18 12:15:37,RT @nickreeves9876: Arron Banks' heart (if he has any such thing) is with the £7.5m he invested trying to buy #Brexit. Let's make that a wa…,Twitter for iPad,0,123,The blue half of Liverpool
931858429257302018,JohnMackayMP,262,2017-11-18 12:15:37,"@NicolaSturgeon takes time off from her day job to star in her reality show ""Govanhill""

#dailymail #scotsman… https://t.co/gnqDMWWJ1I",Twitter for Android,0,1,Westminster
931858413105156096,AndrewS26169,40,2017-11-18 12:15:33,RT @jurygroup: Do you believe that Germany and France have been the issue with unreasonable negotiations going forward with #Brexit? @David…,Twitter for Android,0,114,"Milton Keynes, England"
931858409384824834,DI_Goggles,505,2017-11-18 12:15:32,RT @PeterKGeoghegan: Just as well Irish politicians can’t read the UK press.... #brexit https://t.co/ek4tDBf4TA,Twitter for iPhone,0,117,Liverpool
931858408667525120,Adooron1970,116,2017-11-18 12:15:32,RT @PeterKGeoghegan: Just as well Irish politicians can’t read the UK press.... #brexit https://t.co/ek4tDBf4TA,Twitter for Android,0,117,"Glasgow, Scotland"
931858399352033281,FrankA_Paradigm,7493,2017-11-18 12:15:30,UK gvrnment fnds #Brexit Big Band What's y favourite #BrexitSong 2019 ? @MichelleObama @IvankaTrump @BarackObama @realDonaldTrump,Twitter Web Client,0,0,"York, London and ..."
931858385754099712,roshbeth,1698,2017-11-18 12:15:26,"RT @RationalPanic: Or maybe the DUP should just tell us how they had this all figured out when they backed #Brexit

I mean, only a group of…",Twitter for Android,0,4,... #CitizenOfTheWorld 🇪🇺
931858352942051328,maelysdervenn,1084,2017-11-18 12:15:19,RT @MalbertK: @mrjamesob Accusing the #BBC of “gloomy” #Brexit coverage is like blaming their weather reports for the crap weather outside.,Twitter Web Client,0,55,UK
931858344494686208,HatherNora,499,2017-11-18 12:15:17,"RT @SW11simon: If, as rumoured, #DavidDavis throws in the towel, who should replace him?
#Brexit",Twitter for Android,0,17,
931858313565933569,Cavendishmotors,334,2017-11-18 12:15:09,"A ‘no deal’ #Brexit could add 10 per cent to the price of German cars in the UK,  Berlin trade body has warned: https://t.co/jj5RWqzSuL",Hootsuite,0,0,"Ashington, Northumberland"
931858308251701253,MikkiL,14179,2017-11-18 12:15:08,"RT @JonathonDavies6: Students: ""#Brexit stole our future. It will destroy the country. We will suffer.""

Also students: ""Let's vote in #Cor…",Twitter for iPhone,0,6,UK
931858287137624064,ukc10014,130,2017-11-18 12:15:03,On quixotic bravery &amp; the bitter cost of sovereignty :  'there is no economic upside' in #Brexit @prospect_uk  https://t.co/3AxNtwnQZR,Twitter for iPhone,0,0,LDN/NYC/PMO
931858273619337216,_Ellen_Ripley_,202,2017-11-18 12:15:00,"🇬🇧 #Brexit
Brexiters, beware: if the ties that bind us unravel, tyranny may soon follow | George Monbiot https://t.co/hlSZ3IGkxP",Twitter Web Client,0,0,French expat in Portugal
931858253385957376,lasancmt,1053,2017-11-18 12:14:55,@Nortie9 @Cailais @LBC WTO rules actually say you can't pick and choose when you sign a FTA. It has to cover substa… https://t.co/OswzWYzvAo,Twitter Web Client,1,0,"Limousin Area, France"
931858215968624640,Madincroydon,262,2017-11-18 12:14:46,"Is this NibirEU stunt another Project Fear ploy by the Remoaners?

The quicker we leave the EU and take back contro… https://t.co/Cpq8Xd5QDC",Twitter Web Client,0,0,
931858213426860032,BGlaister1,256,2017-11-18 12:14:45,@RedHotSquirrel Spoke to a few Italians over the summer. All said after their General Election hoped for a referend… https://t.co/wHVGSL48mw,Twitter for iPhone,0,0,
931858177070632961,laurilove,6940,2017-11-18 12:14:37,"RT @WilliamPMack: Despite #ParadisePapers, David Davis' #Brexit impact study idiocy, cabinet resignations, the calamity of #UC, multiple al…",Twitter Web Client,0,35,"Compound, come pounding..."
931858152643063808,jake_001x,363,2017-11-18 12:14:31,So grateful to Scruton. He gave me strength in the dark nights when the radio &amp; TV were yelling that I was a moron… https://t.co/BZZoO8H2FE,Twitter for Android,0,0,"London, England"
931858140559233025,stinkypete5656,304,2017-11-18 12:14:28,RT @HMCabinetCat: Here's #Podcast No. 30 - an impression of what I hear every time David Davis gives a #Brexit update speech with Donald Tu…,Twitter for iPhone,0,3,Midsomer murder land UK
931858127141720065,brawday,1808,2017-11-18 12:14:25,RT @PeterKGeoghegan: Just as well Irish politicians can’t read the UK press.... #brexit https://t.co/ek4tDBf4TA,Twitter Web Client,0,117,", Scotland not Britain"
931858119143186432,Rob71350,1815,2017-11-18 12:14:23,"@KateHoeyMP @campaignforleo @DavidDavisMP @EU_Commission Well, you ignored the Irish border question but you want a… https://t.co/kpB2ADTfjo",Twitter Web Client,0,0,
931858118639869954,drpaulmorgan,4230,2017-11-18 12:14:23,RT @MeirionTweets: It's Mr Arrogant Prick to you - how very #Brexit to not be able to think of a rational argument and resort to personal a…,Tweetbot for iΟS,0,2,Cardiff
931858116853059590,tamara_lucy,1197,2017-11-18 12:14:22,"RT @JohnnyIkon: Is this real? Wetherspoons-at-closing-time belligerence is journalism now?

#brexit enthusiasts should be thoroughly embarr…",Twitter for iPhone,0,1,"England, United Kingdom"
931858106421841920,sine_injuria,3347,2017-11-18 12:14:20,"#MAGA #MEGA 
#Europe #EU #EUSSR #V4 #BrexitHoax #Brexit #Remain #NuitDebout #BlocIdentitaire #Pegida @Europol… https://t.co/mzHfxcIYx3",Twitter for Android,0,1,ex-'SatanicMatrix'
931858055653920769,AnkersDave,80,2017-11-18 12:14:08,#Brexit Why #EU allowed in so many #Muslim #Immigrants ? To fight the #British of course! #Breitbart #InfoWars : https://t.co/yqtRd6pD51,Twitter for Mac,0,0,
931858040923541504,kmqkatie,2704,2017-11-18 12:14:04,RT @Rachel5742: 4. #Brexit = a massive loss of influence &amp; control...40 years of careful post Imperial foreign policy wrecked... https://t.…,Twitter for iPhone,0,9,Greece
931858036242747394,stephenj_colvin,126,2017-11-18 12:14:03,RT @ThomasEvansGB: Ain't it the truth! #Brexit https://t.co/e5sg6UDAn8,Twitter for Android,0,30,
931858035018027009,2ygnus,597,2017-11-18 12:14:03,RT @2ygnus: @andrewsduncan1 @theresa_may @campaignforleo @donaldtusk @Number10gov #Brexit : What is the #UK government's customs union plan…,Mobile Web (M2),0,1,UK
931858027199770625,CSW_DepEd,1628,2017-11-18 12:14:01,"National Audit Office identifies 313 ongoing #Brexit workstreams across Whitehall, @Meg_HillierMP says report revea… https://t.co/xulXeWwNs5",Buffer,1,0,London
931857999228014592,Leefiz,41,2017-11-18 12:13:54,RT @ThomasEvansGB: Ain't it the truth! #Brexit https://t.co/e5sg6UDAn8,Twitter Web Client,0,30,"Durham, England"
931857999173488640,celestialhost,1970,2017-11-18 12:13:54,"RT @jonworth: 🤦‍♂️💥😡🤦‍♂️💥😡🤦‍♂️💥😡

Irish position about the border has been clear for months.

#Brexit

🤦‍♂️💥😡🤦‍♂️💥😡🤦‍♂️💥😡 https://t.co/p9UT…",Twitter for Android,0,136,"Stevenage, England"
931857990222843904,2ygnus,597,2017-11-18 12:13:52,"RT @2ygnus: @andrewsduncan1 @theresa_may #Brexit - Seems #UK now has battle on two fronts, despite hypocrisy from #Ireland now seeking some…",Mobile Web (M2),0,1,UK
931857983495200769,Hammertime019,958,2017-11-18 12:13:51,"RT @JonathonDavies6: Students: ""#Brexit stole our future. It will destroy the country. We will suffer.""

Also students: ""Let's vote in #Cor…",Twitter for Android,0,6,"England, United Kingdom"
931857958128046080,thebard24,163,2017-11-18 12:13:44,"RT @A_Liberty_Rebel: Not solely BBC. Most of UK M$M reports negotiations with pro-#EU, anti-#Brexit slant. 
BBC exceptionally egregious at…",Twitter for iPad,0,18,England
931857942651064321,deguman,1043,2017-11-18 12:13:41,RT @jurygroup: Do you believe that Germany and France have been the issue with unreasonable negotiations going forward with #Brexit? @David…,Twitter for Android,0,114,
931857941749256197,2ygnus,597,2017-11-18 12:13:41,RT @2ygnus: @andrewsduncan1 @theresa_may #Brexit - Tusk tells #UK: no trade talks without progress on money and #Ireland https://t.co/U8PSq…,Mobile Web (M2),0,2,UK
931857935940059137,mackayac,488,2017-11-18 12:13:39,@BrexitBin @solange_lebourg I’m sorry Mr Tusk but the dog ate our #brexit plan &amp; that cheque you wanted. We’d like our cake now...,Twitter for iPhone,2,0,Glasgow or Barbados
931857935487111169,51TJK,492,2017-11-18 12:13:39,RT @jurygroup: Do you believe that Germany and France have been the issue with unreasonable negotiations going forward with #Brexit? @David…,Twitter for iPad,0,114,"Manchester, UK"
931857927576735745,thismadisland,772,2017-11-18 12:13:37,"@jeremycorbyn You tweet about everything accept #Brexit. A petty politician with no vision, no leadership",Twitter for Android,0,0,
931857888305451008,MormaerKester,76,2017-11-18 12:13:28,RT @PeterKGeoghegan: Just as well Irish politicians can’t read the UK press.... #brexit https://t.co/ek4tDBf4TA,Twitter Lite,0,117,
931857876817244160,keithdeath,204,2017-11-18 12:13:25,"RT @nicktolhurst: TThe language from the Sun here today on the Irish Govt &amp; Ireland is utterly indefensible, especially as its on #Brexit p…",Twitter for iPad,0,24,
931857872459370496,ebrightongreen,46,2017-11-18 12:13:24,"#Brexit Fishing news @BNfishsales
Is what he says true? 
https://t.co/eM0heAovih",Twitter Web Client,0,0,"East Brighton, England"
931857854310600704,ToryOnToast,797,2017-11-18 12:13:20,"RT @HullUniTories: Great to hear from David Davis, our fantastic #Brexit Secretary, at last night’s dinner with the Haltemprice and Howden…",Twitter for iPhone,0,1,"South East, England"
931857832366039040,LePhareWest,5,2017-11-18 12:13:14,"In black &amp; white, with a touch of lemon. 

Why on Earth has our government let this unnecessary &amp; wholly destructiv… https://t.co/aWl5Vox3RD",Twitter for iPhone,0,0,"Pont l'Abbé / Scrignac, Breizh"
931857815299416064,SciDoug,229,2017-11-18 12:13:10,RT @KamounLab: Point to this next time you hear “the will of the people” #Brexit https://t.co/EAVWBmxLJ0,Twitter Web Client,0,2,"Lancaster, England"
931857810245279745,CYPCS,9987,2017-11-18 12:13:09,Young people at #YPHRG are concerned that #Brexit creates a big period of uncertainty for them and their rights— an… https://t.co/AZlohgVF8P,Twitter for iPhone,1,2,"Scotland, UK"
931857786736185349,ExpInvestor,231,2017-11-18 12:13:04,10 Reasons to LEAVE the EU https://t.co/TdsiLRclrY #Brexit #Leave https://t.co/WeIj1KytZ9,Buffer,0,0,"London, England"
931857772664287232,garethhardy,1006,2017-11-18 12:13:00,"RT @Neil_Lewis: .@WMlibdems - your &amp; my cost of #Brexit is as follows;
Soft - £7.5k / yr 
Hard - £9.5k / yr
No deal - £11.5k / yr
per worki…",Twitter for iPhone,0,4,"Birmingham, England"
931857720076095488,dazgall,246,2017-11-18 12:12:48,RT @jurygroup: Do you believe that Germany and France have been the issue with unreasonable negotiations going forward with #Brexit? @David…,Twitter for iPhone,0,114,London
931857713533018117,k3books,11144,2017-11-18 12:12:46,@flopsyb @stevencater1 @LBC @Nigel_Farage German controlled EU and ECB are using monetary policy to control the EU… https://t.co/eHP2QxP3Fc,Twitter for Android,0,0,Leeds UK
931857677965299713,AnOilithrigh,1023,2017-11-18 12:12:38,Did you not along with the other #Brexiteers tell the #BritishPeople that a vote for #Brexit was a vote to take bac… https://t.co/zTB3uBc494,Twitter Web Client,0,0,IrelandEU.🇪🇺🇮🇪🇬🇧
931857670516113409,certual,3388,2017-11-18 12:12:36,"RT @TomFlynnTeeVee: Labour MP Emily Thornbury said that 'planes won't fly' after #Brexit. I'm sorry, I didn't know our ability to make our…",Twitter for iPhone,0,48,Worcestershire UK
931857648911347712,vet_mtd,57,2017-11-18 12:12:31,RT @BrunoAm05317727: What will be the outcome for Northern Ireland on #Brexit? Vote and retweet for a big sample,Twitter Web Client,0,22,United Kingdom
931857621442859008,mrfgrimes1,238,2017-11-18 12:12:24,"RT @nicktolhurst: TThe language from the Sun here today on the Irish Govt &amp; Ireland is utterly indefensible, especially as its on #Brexit p…",Twitter for iPhone,0,24,N Ireland 
931857620410994688,RotscherVonWeck,375,2017-11-18 12:12:24,@StephanIsrael #Brexit: Swiss model better than Soros-EUrocrats protectorate model.,Twitter for iPhone,0,0,
931857600227840001,ianward2000,224,2017-11-18 12:12:19,"RT @smartnotstupid: If @Nigel_Farage doesn’t get a Knighthood for #brexit he should get it for this!

The jar of worms are now open, so mak…",Twitter for Android,0,175,"Paisley, Scotland"
931857592166637568,rickcyfarthfa,2866,2017-11-18 12:12:17,"RT @YesBrexit: And Ireland are playing hardball with the UK on the #Brexit trade deal? Come on, who REALLY needs who in this arrangement?
#…",Twitter for iPad,0,9,
931857578107252736,colredman,294,2017-11-18 12:12:14,"RT @markantro: Nearly £600 for every man, woman and child in the UK.

My Christmas wish is to see @theresa_may resign

#Brexit 🇬🇧 https://t…",Twitter for iPad,0,124,Liverpool
931857548596142080,creativeblock_,909,2017-11-18 12:12:07,"David Davis should not be allowed to quit #brexit. Its his project, his strategy, his failure, if he wants to quit… https://t.co/3jwUAZBxuE",Twitter for iPhone,0,2,"Crawford, South Lanarkshire"
931857547824435201,Vortexmind,230,2017-11-18 12:12:07,"""🐂Il bue che dice cornuto🤘 all'asino🐴"" 🇮🇹 - 🇬🇧The pot calling the kettle black #Brexit https://t.co/2jEjV3cgNc",Twitter for Android,0,0,London
931857544326340608,RichardKing633,2938,2017-11-18 12:12:06,"@petertimmins3 There will be a new border after #Brexit. Whether it is agreed or not, or hard or soft depends on th… https://t.co/iih10mCP7b",Twitter for iPhone,0,0,London
931857519277899776,drpaulmorgan,4230,2017-11-18 12:12:00,RT @dynamicqueso: @KateHoeyMP @campaignforleo @DavidDavisMP @EU_Commission More proof that #brexit is as dangerous a cult as #scientology.…,Tweetbot for iΟS,0,1,Cardiff
931857491494916096,janemallett1,327,2017-11-18 12:11:53,"RT @Bonn1eGreer: It's truly outrageous.
It's like #DavidDavis  got the gig because he won some telly reality  show.
#Brexit https://t.co/2A…",Twitter for Android,0,48,"Dereham, England"
931857490962276352,kheatherbrown,937,2017-11-18 12:11:53,"RT @EngPatriot: Time that the new Irish PM realised we are Ireland's best friend and biggest trading partner, not the #EU  #BREXIT https://…",Twitter Web Client,0,3,
931857482653282305,Fuzzysongman,468,2017-11-18 12:11:51,"RT @InFactsOrg: ICYMI: Days into his new job, the latest #Brexit minister Martin Callanan was forced into an embarrassing correction in the…",Twitter for iPhone,0,27,
931857449618993152,smuji,290,2017-11-18 12:11:43,Perfectly exemplifies my problem with #brexit - even if the financials made sense (which they (cont) https://t.co/xF2ERA5Y6p,Tweetlogix,0,0,"iPhone: 55.975544,-3.187871"
931857439078670336,AnnaHeesomGreen,558,2017-11-18 12:11:41,"RT @WhyToVoteGreen: Please retweet if you are angry that our country is pursuing a disastrous   #Brexit, sold on lies &amp; promoted by people…",Twitter Web Client,0,265,"Cape Town, South Africa"
931857435068895232,oenanthe54,795,2017-11-18 12:11:40,@ghostlytom Being bored to death with endless repetitive discussions about #Brexit,Twitter Web Client,0,0,
931857425573048320,altmann_tim,46,2017-11-18 12:11:37,"RT @milneorchid: The craziness of @jeremycorbyn's support for #Brexit.

#StopBrexitHour #StopBrexit #Remain #Brexitshambles #EU #leave #4EU…",Twitter for Windows,0,325,
931857403401986048,ConfluenceTax,133,2017-11-18 12:11:32,"RT @sciencescanner: On what basis? As someone who spends all day, every day in UK biotech start-ups, #Brexit is never even cited as relevan…",Twitter for iPhone,0,2,"Cambridge, UK"
931857385072857088,alanmearns1,110,2017-11-18 12:11:28,"@screaminkid @LBC @tshep42 ""creative political animal"" profile is no help on your Brexit stance, so no idea what yo… https://t.co/wzHXbkkiNl",Twitter Web Client,0,0,
931857347525398528,iceman0102,953,2017-11-18 12:11:19,"RT @smartnotstupid: If @Nigel_Farage doesn’t get a Knighthood for #brexit he should get it for this!

The jar of worms are now open, so mak…",Twitter for iPhone,0,175,"South East, England"
931857344367157248,david911fan,11,2017-11-18 12:11:18,#Brexit #TheresaMay   Putin Trump Farage. Brexit is a farce There is no mandate for Brexit just an opinion poll mis… https://t.co/IIFwbS0GdR,Twitter for iPhone,0,0,
931857213412593664,epcarruthers,265,2017-11-18 12:10:47,RT @nickreeves9876: Arron Banks' heart (if he has any such thing) is with the £7.5m he invested trying to buy #Brexit. Let's make that a wa…,Twitter for iPad,0,123,Edinburgh and Dormont
931857205627949056,LarsFJ1,209,2017-11-18 12:10:45,@PaulReadST @Redbear56Liz @paulw1415 @campbellclaret @GroupePSA The nature of production has changed into a supply… https://t.co/nAqyPx3ndP,Twitter Web Client,0,0,Danmark
931857199239979009,51TJK,492,2017-11-18 12:10:44,RT @Remoaniac: Dear @guyverhofstadt please ask @DavidDavisMP to explain to my children why his #Brexit means they lose their #EU citizenshi…,Twitter for iPad,0,175,"Manchester, UK"
931857175353446400,iainbeith,705,2017-11-18 12:10:38,The #brexit devil is in the detail https://t.co/E7y7lEYthF,Twitter for iPhone,0,0,"London, England"
931857133305516032,suzyreid2,73,2017-11-18 12:10:28,RT @AngusRobertson: Taoiseach Leo Varadkar vows to block trade talks if Theresa May fails to explain border plans by next month #Brexit 🇨🇮…,Twitter for Android,0,443,
931857131657146368,2016NJ1,198,2017-11-18 12:10:27,🔊 Blow the whistle 🔓@ #wikileaks #eagles #nygiants #nfl #netflix  #iTunes #Brexit #nyc #starbucks #uber #music… https://t.co/Vq2zrVoqHz,Twitter Web Client,0,0,
931857114330468352,helenyg,16687,2017-11-18 12:10:23,"RT @lloydblankfein: Here in UK, lots of hand-wringing from CEOs over #Brexit. Better sense of the tough and risky road ahead. Reluctant to…",Twitter for iPhone,0,2109,"London, United Kingdom"
931857113009311744,Haystack001,424,2017-11-18 12:10:23,RT @UnitedEire2016: What was @EndaKennyTD doing with Threasa May last yr re #brexit as @campaignforleo &amp; @simoncoveney seem to be lost on w…,Twitter for iPhone,0,4,"Wexford, Ireland"
931857099977580544,EngPatriot,1444,2017-11-18 12:10:20,"Time that the new Irish PM realised we are Ireland's best friend and biggest trading partner, not the #EU  #BREXIT https://t.co/ERVmAXDTE6",Facebook,1,3,"Hillingdon,Middx"
931857098568282113,RickPoleway,1401,2017-11-18 12:10:20,@markantro #Brexit is for:,Twitter for Android,0,0,"Bristol, England"
931857098564128769,Ceejay62Cj,456,2017-11-18 12:10:20,RT @MalbertK: @mrjamesob Accusing the #BBC of “gloomy” #Brexit coverage is like blaming their weather reports for the crap weather outside.,Twitter for Android,0,56,"Norwich,  Norfolk,  England"
931857066305769477,ChrispLOL,5669,2017-11-18 12:10:12,"RT @UoMPolicy: #OnEnergy - Batteries, Britain, and #Brexit. Professors Rob Dryfe &amp; Andrew Forsyth write #energy storage technologies &amp; thei…",Twitter for Android,0,5,Manchester Withington
931857056214249477,MOORMOT,497,2017-11-18 12:10:09,"A ‘no deal’ #Brexit could add 10 per cent to the price of German cars in the UK,  Berlin trade body has warned: https://t.co/NW9rUiCkjU",Hootsuite,0,0,KILLINGWORTH NE12 6DU
931857033791508480,LizBlagrove,643,2017-11-18 12:10:04,"RT @SW11simon: If, as rumoured, #DavidDavis throws in the towel, who should replace him?
#Brexit",Twitter for iPhone,0,17,"Former United Kingdom, Europe"
931857031652356096,edwardburgess1,125,2017-11-18 12:10:04,RT @PeterKGeoghegan: Just as well Irish politicians can’t read the UK press.... #brexit https://t.co/ek4tDBf4TA,Twitter Web Client,0,117,wigan
931857011498737664,kwr66,8538,2017-11-18 12:09:59,RT @PeterKGeoghegan: Just as well Irish politicians can’t read the UK press.... #brexit https://t.co/ek4tDBf4TA,Twitter for iPhone,0,117,"Edinburgh, Res Publica Scozia"
931856974840508416,UKurbanite,42,2017-11-18 12:09:50,RT @ThomasEvansGB: Ain't it the truth! #Brexit https://t.co/e5sg6UDAn8,Twitter Web Client,0,30,"South East, England"
931856967689220096,steelwatch1,57,2017-11-18 12:09:48,#BREXIT #WREXIT #EXITBREXIT ~ Rising alarm in Britain over Russian meddling in Brexit vote https://t.co/TeQlri6z1T,Twitter Web Client,0,0,
931856953139228672,lasancmt,1053,2017-11-18 12:09:45,@The_Flaneur16 I don't think that's true.  Plenty of people in the EU Commission have said they'd welcome UK back i… https://t.co/5jItNWZmCQ,Twitter Web Client,0,0,"Limousin Area, France"
931856950178000896,n_atkinz,16,2017-11-18 12:09:44,RT @PeterKGeoghegan: Just as well Irish politicians can’t read the UK press.... #brexit https://t.co/ek4tDBf4TA,Twitter for Android,0,117,Little Stanion Uk
931856918422933504,ron611087,1175,2017-11-18 12:09:37,RT @emcmillanscott: “High time for a rethink over #Brexit” says former pro-Brexit heart of England weekly Evesham Journal in Nov 16 edition…,Twitter Web Client,0,71,"Caterham, England"
931856909879136256,RichardKing633,2938,2017-11-18 12:09:35,"@SLATUKIP Fixing the #BRexit date won’t hurt the UK but obviously it will hurt the #EUbudget. Oh dear! :)
#NODeal i… https://t.co/LlxZoNM1av",Twitter for iPhone,0,0,London
931856901691920384,2016NJ1,198,2017-11-18 12:09:33,🔊 Blow the whistle 🔓@ #wikileaks #eagles #nygiants #nfl #netflix  #iTunes #Brexit #nyc #starbucks #uber #music… https://t.co/7o4chLMr64,Twitter Web Client,0,0,
931856869689319424,joekdublin,18436,2017-11-18 12:09:25,RT @jurygroup: Do you believe that Germany and France have been the issue with unreasonable negotiations going forward with #Brexit? @David…,Twitter Web Client,0,114,Dublin
931856855860699136,annyarej,273,2017-11-18 12:09:22,RT @Pendler7OL: Sometimes the British forget that Europeans can read their papers but English hardly read any European newspapers. #Brexit…,Twitter for Android,0,9,"Lancs, UK"
931856853046263808,Hammertime019,958,2017-11-18 12:09:21,"RT @Ash_Hirani: @DanielJHannan Opposing #Brexit is NOT fair. This was a democratic decision. I do, however, believe that the problem of che…",Twitter for Android,0,3,"England, United Kingdom"
931856836306898944,cutter78,4095,2017-11-18 12:09:17,"@ottocrat Peace , stability and the integrity of the EU is more important to the EU states than the economic positi… https://t.co/PB4f2wfY4V",Twitter for iPhone,0,0,warrington
931856830892007424,dirktherabbit,6836,2017-11-18 12:09:16,RT @zelo_street: Sun Taoiseach Smear BUSTED: abuse of @campaignforleo shows Murdoch press don't care about #Brexit fallout https://t.co/DUb…,Tweetbot for iΟS,0,2,"London, England"
931856827444166661,Greg_5mith,3040,2017-11-18 12:09:15,"RT @Greg_5mith: #Europe To Be Flooded With 2nd #Refugee Wave..!

▶️https://t.co/PgPQSnqeLX

🇬🇧#Brexit 🇬🇧#EU🇬🇧 #ASAP🇬🇧 https://t.co/lSKLOOXm…",Twitter Web Client,0,1,
931856825699520512,julietlodge2,1414,2017-11-18 12:09:14,"At #EU #Social Summit for Fair Jobs and Growth in Gothenburg, debate on cross-border collaboration to stop networks… https://t.co/qI5pGxVJBv",Twitter for iPad,0,0,EU
931856814232260608,CCarlutti,838,2017-11-18 12:09:12,This is a great post that summarize how poor is the understanding of EU by Leavers https://t.co/0KItwpRyYZ via @ianjamesparsley #Brexit,Twitter Web Client,0,0,London
931856797639565317,dorsetforeurope,597,2017-11-18 12:09:08,RT @BBCkatyaadler: Whip out your opera glasses to view the parallel universes of #Brexit My thoughts: https://t.co/2YmYWuEkWm,Twitter for Android,0,49,"Dorset, SW, Great Britain, EU"
931856772507295745,fhathast_tha,235,2017-11-18 12:09:02,"RT @Corzi: Love this!
#Brexit #DavidDavis #Tusk #BrexitChaos #BrexitShambles #May #ScotRef #IndyRef #Yes2 #Scotland https://t.co/JTDbfOAtWt",Twitter Web Client,0,2,"Scotland, United Kingdom"
931856735072952320,Greg_5mith,3040,2017-11-18 12:08:53,"RT @Greg_5mith: Noel Gallagher on Brexit: “In England, the #Brexit thing, it’s like, I can’t believe there’s so much noise about it… It was…",Twitter Web Client,0,2,
931856712335790080,SimonCWeaver,4,2017-11-18 12:08:47,English independence would be logical extension of #Brexit and solve many of its problems.,Twitter for iPhone,0,0,
931856699211878401,VeritasLegalUK,3514,2017-11-18 12:08:44,The latest Veritas Legal UK! https://t.co/t4TyE9dIth #brexit #bankunderground,Paper.li,0,0,"Exeter, Devon"
931856674381582336,wff1022,1303,2017-11-18 12:08:38,RT @peterjukes: Here's Leave EU with Cambridge Analytica saying they were working together on #Brexit . Now both sides deny that. I wonder…,Twitter for iPhone,0,182,
931856669881053184,chris6770,658,2017-11-18 12:08:37,"RT @WhyToVoteGreen: ""Take back control?""

That was just a fraudulent advertising slogan.

#Brexit is about handing control to unaccountable…",Twitter Web Client,0,3,UK
931856591720239104,NewScienceWrld,73194,2017-11-18 12:08:19,The #Brexit Veto: How and Why Ireland raised the Stakes https://t.co/gWlgrWvcZY,Bad Kitty,1,0,World
931856552901754882,WriterInPyjamas,3831,2017-11-18 12:08:09,"RT @SW11simon: If, as rumoured, #DavidDavis throws in the towel, who should replace him?
#Brexit",Twitter for iPad,0,17,"🇪🇺🇪🇺UK, EUROPE🇪🇺🇪🇺"
931856548703473666,lasancmt,1053,2017-11-18 12:08:08,The typical reaction when you confront a #brexit shouting kipper fantasist with links to the official UK accounts a… https://t.co/XRfShWMbyU,Twitter Web Client,0,0,"Limousin Area, France"
931856545507348481,lucille2067,465,2017-11-18 12:08:08,"We are either in or out.  We voted OUT.   How can U compromise OUT, one leg either side?  OUT IS OUT.  No compromis… https://t.co/HtWxM08rRt",TweetDeck,0,0,london
