tweet_id,username,number_of_followers,created_at,tweet_text,source,likes,retweets,user_location
931889510165700608,2351onthelist,4656,2017-11-18 14:19:07,RT @ProfPaulWelfens: @thetimes Disorderly #EUref - #Cameron did not include the key info from #UK #Treasury analysis finding(#BREXIT=-10% i…,Twitter for iPad,0,1,Edinburgh
931889506978074624,Col_Sandurz,50,2017-11-18 14:19:06,"And now a word from those brave folks who brought you #Brexit

#Brexiteer #Brexshit https://t.co/URYMrbEuxy",Twitter for Android,0,0,Druidia
931889490481655815,zlando,27816,2017-11-18 14:19:02,"Skate boards can be dangerous.
So is allowing people like this into your country!
#Brexit
#MAGA https://t.co/9wSP1wjuO3 1510988682",Zlando,0,0,"Jerusalem, Israel"
931889475822555136,clarecorbould,1524,2017-11-18 14:18:59,"Good reporting. ""Lord Adonis is not sure how #Brexit might be reversed. He needs 20 to 30 Conservative MPs deciding… https://t.co/LbosoIZa1b",Twitter Web Client,0,0,"Melbourne, Australia"
931889428385222656,MPP76420472,523,2017-11-18 14:18:48,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter for iPhone,0,118,
931889402925678593,shaistaAziz,8194,2017-11-18 14:18:41,.@julie4nw says anti #austerity politics is gaining traction in Europe and says the government will face more legal… https://t.co/YC6795tfsl,Twitter for iPhone,0,1,"Oxford, England"
931889393828319232,roshbeth,1700,2017-11-18 14:18:39,"@Flynnsenior Me too. Certainly find the Irish far more politically informed than people of any part of UK, save Sco… https://t.co/OpEwj8lNRf",Twitter for Android,0,0,... #CitizenOfTheWorld 🇪🇺
931889388631527425,hqbinders,240,2017-11-18 14:18:38,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter for Android,0,118,"Hertfordshire, UK."
931889374760980481,ChantalBB,636,2017-11-18 14:18:35,"RT @MollyMEP: US to fight UK at WTO if it adopts EU-style approach to crop protection rules: classic example of #Brexit as Trojan horse, in…",Twitter for Android,0,47,Ipswich
931889371527213056,FESMontemaggi,1492,2017-11-18 14:18:34,Vegetarians &amp; Carnivorous please sign @ciwf petition to retain EU legal recognition of animals as sentient beings a… https://t.co/fC5XoX3WxO,Twitter Web Client,0,0,"Cardiff, UK"
931889358755586048,andymoz78,7303,2017-11-18 14:18:31,"RT @milneorchid: The hubris of #brexit, vs reality

#StopBrexitHour #MayDUP #StopBrexit #DavidDavis #Remain #Brexitshambles #EU #leave #Peo…",Twitter for iPhone,0,84,"Cambridge, England"
931889348735365121,glutenfree_tom,128,2017-11-18 14:18:29,Why these dicks shouldn't be in charge #toriesout #tories #brexitshambles #brexit #BrexitReality #Homeless… https://t.co/p7PhR1EkiG,Twitter for Android,0,0,"England, United Kingdom"
931889347376435201,laquamariner,530,2017-11-18 14:18:28,@BJ_Gardener @ConHome Well the @dailytelegraph seems bent on destroying this #Tory government which will effectively end #Brexit hopes.,Twitter for Windows Phone,0,0,
931889326333612032,Neilovichi,3114,2017-11-18 14:18:23,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter Web Client,0,118,London
931889304401600512,LibertyB0t,1352,2017-11-18 14:18:18,RT @JamesDalton___: Very interesting. #democracy #brexit #liberty #accountability https://t.co/U2JTidHvVX,LibertyB0t,0,1,United States
931889302056898562,gedleigh,645,2017-11-18 14:18:17,"RT @MarketingCentr: #GDPR, #Brexit and the onward march or mobile search. Here’s what our #marketing directors are preparing for 2018: http…",Twitter for iPhone,0,4,"Ramsbottom, England"
931889274496176129,freedoms_sword,1140,2017-11-18 14:18:11,"@GrahameLucas #Brexit will happen. Irish citizens should be allowed to travel freely into UK, but not citizens of other nations.",TweetCaster for Android,0,0,London-Sydney (USA at moment)
931889253109452800,gprevide,163,2017-11-18 14:18:06,RT @Doozy_45: BREXIT NEWS ROUND-UP: EU leaders ratchet up pressure on May / #EU #Brexit #StopBrexit https://t.co/t9Q6W8IGm2 via @MichaelLCr…,Twitter Lite,0,1,London
931889185996333056,mikedisbury,533,2017-11-18 14:17:50,RT @AngusRobertson: Taoiseach Leo Varadkar vows to block trade talks if Theresa May fails to explain border plans by next month #Brexit 🇨🇮…,Twitter for Android,0,452,based in Edinburgh
931889177830010880,RaymondGibbs19,148,2017-11-18 14:17:48,"RT @MollyMEP: US to fight UK at WTO if it adopts EU-style approach to crop protection rules: classic example of #Brexit as Trojan horse, in…",Twitter for iPhone,0,47,
931889169579827202,BrimhamG,655,2017-11-18 14:17:46,RT @Doozy_45: BREXIT: Toyota Boss Says Brexit Uncertainties Are Worrying / #Brexit #StopBrexit https://t.co/5rfz1h1s4t,Twitter for Android,0,17,
931889160415272961,jarlath_molloy,112,2017-11-18 14:17:44,"Just like Britain’s foreign adventures &amp; history, the other side’s view is never explained domestically #Brexit https://t.co/21ltJx6TYE",Twitter for iPhone,0,0,"Southampton, England"
931889085303705600,SallyJHardy,600,2017-11-18 14:17:26,RT @DrDBeel: Having 'balance' in media #brexit debates doesn't reflect balance of scientific/academic expertise on brexit #plenary #RSAWINT…,Twitter for iPhone,0,1,"Seaford, East Sussex, UK"
931889083777011712,Cloudcuckoo1972,196,2017-11-18 14:17:25,"When I hear @CarolineFlintMP saying 'People just wanting them to get on with it', what I hear is an MP more afraid… https://t.co/jB75xQUuYj",Twitter for iPad,0,0,
931889073052057601,Will4Privacy,296,2017-11-18 14:17:23,"RT @WilliamPMack: Despite #ParadisePapers, David Davis' #Brexit impact study idiocy, cabinet resignations, the calamity of #UC, multiple al…",Twitter Web Client,0,37,Ayles
931889060934713345,NJGard,671,2017-11-18 14:17:20,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter for Android,0,118,Bath
931889040747585536,harry_southdown,171,2017-11-18 14:17:15,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter for iPhone,0,118,
931889007369314309,SallyJHardy,600,2017-11-18 14:17:07,"RT @ugofratesi: Uncertainty affecting investments and FDI during #Brexit process, @dgbailey closing #RSAWINTER2017 https://t.co/t5jXRwf0eG",Twitter for iPhone,0,9,"Seaford, East Sussex, UK"
931888970820177920,WendyMcDermott3,95,2017-11-18 14:16:58,"RT @BritishArts: Caught our latest newsletter?

Read now for stories on how #Brexit will affect UK arts, our #UKIDFest2017, Saudi women cur…",Twitter for Android,0,5,Yorkshire
931888912892616705,2ygnus,597,2017-11-18 14:16:45,"#Brexit - ""Warnings &amp; Ultimatums"" from #Ireland &amp; #EU to block progress of talks - but it takes ""Two"" to negotiate… https://t.co/GFlfolCNGY",Twitter Web Client,0,0,UK
931888892206297088,DrShaunMcDaid,1345,2017-11-18 14:16:40,The #Brexit brigade doesn’t mind the UK being the foreign power harming the national interests of others. When a st… https://t.co/UGvgw4vZj1,Twitter for iPhone,0,0,
931888891258392576,aardgoose,199,2017-11-18 14:16:39,RT @PeterKGeoghegan: Just as well Irish politicians can’t read the UK press.... #brexit https://t.co/ek4tDBf4TA,Twitter for iPhone,0,214,
931888884820201472,BridgfordMark,1930,2017-11-18 14:16:38,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter Lite,0,118,"East Midlands, England"
931888884291702784,99percenttrue,86,2017-11-18 14:16:38,"Loving @davidflatman @TomShanklin on Georgian rugby, certainly should be on that #brexit negotiation team",Twitter for iPhone,0,0,"Bailiwick of Jersey, United Kingdom"
931888859364896768,JohnStanners,975,2017-11-18 14:16:32,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter for Android,0,118,UK
931888824292081665,amccoull,81,2017-11-18 14:16:24,"RT @A_Liberty_Rebel: Freeman says #Brexit ""will make UK an old people's home""
https://t.co/Ysw4OnhXNi.
Javid says homeowners who've paid of…",Twitter for iPhone,0,13,
931888810920693761,powellds,3756,2017-11-18 14:16:20,RT @Doozy_45: BREXIT CHAOS: Grimsby - The town wanting to have its fishcake and eat it / #Brexit #Fishing #Irony #StopBrexit https://t.co/X…,TweetDeck,0,5,"London, England"
931888808576143360,Jameslonguk,119,2017-11-18 14:16:20,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter for Android,0,118,United Kingdom
931888792029597702,Yeltznik,75,2017-11-18 14:16:16,"RT @nickreeves9876: David Davis wants free movement for Bankers and Lawyers, but not for ordinary people. 
#Brexit - restoring privilege fo…",Twitter for iPhone,0,262,
931888765144092672,zuluzim909,209,2017-11-18 14:16:09,"Hey guys another wheeze from this startup called the EU to help other startups

Sounds fun &amp; patriotic

Why doesn't… https://t.co/cNqjxkUNjr",Twitter for iPad,1,0,UK & Africa
931888700845363201,BlannKate,123,2017-11-18 14:15:54,"RT @SW11simon: If, as rumoured, #DavidDavis throws in the towel, who should replace him?
#Brexit",Twitter for Android,0,27,
931888693224394752,jgraddon,456,2017-11-18 14:15:52,RT @SimonGosden: #Brexit hatred seeps from every nationalist pore of this sad bigot https://t.co/JB4hS83rDr,Twitter Web Client,0,3,"St Pierre de Jards, France"
931888681400635393,LurigDramaCDall,1358,2017-11-18 14:15:49,RT @Doozy_45: BREXIT CHAOS: Irish PM Leo Varadkar throws a spanner in Brexit works / #Brexit #StopBrexit #Ireland https://t.co/XO67KtOBok,Twitter for iPad,0,12,Cushendall
931888679525781505,Lifelandlady,4327,2017-11-18 14:15:49,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter for iPad,0,118,citizen of the world
931888647007326208,zentrade_online,8678,2017-11-18 14:15:41,The EU Are Not Putting Politics Before Prosperity – They Are P https://t.co/u8U53Clr4U #brexit #eu #european #german #market #news #politics,zentrade.online - WP to Twitter,0,0,
931888622667730945,BarryGrierson,6,2017-11-18 14:15:35,"RT @GreenGrounded: #Brexit will put the peace process at risk in #Ireland. 

#Poll then RT",Twitter for iPhone,0,87,
931888614954369025,xy798,124,2017-11-18 14:15:34,#Brexit There is no strategy from government they would prefer to leave. They said it would be easy as eu would be… https://t.co/OAL1QYQB9A,Twitter Lite,0,0,Uk
931888545001885698,richhypno,495,2017-11-18 14:15:17,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter for iPad,0,118,Cowes IW
931888543605149696,globaltwit,1148,2017-11-18 14:15:17,"@RJFortescue @Sillyshib @smilinglaura @hatosando Sad thing is, European observers are bemused and used to think of… https://t.co/rYtHHPv4yP",Twitter Web Client,0,0,"Horsham, West Sussex, UK"
931888534436315137,Thomas_Wilckens,1956,2017-11-18 14:15:14,Could Milan be the new home for the EMA? #PrecisionMedicine #DigitalHealth #EMA #Brexit https://t.co/EtczoUWiK5 https://t.co/kRnwPtHHVN,Buffer,0,0,
931888515377397761,p2pnut_ray,357,2017-11-18 14:15:10,RT @jurygroup: Do you believe that Germany and France have been the issue with unreasonable negotiations going forward with #Brexit? @David…,Twitter for Android,0,146,
931888512357617667,geraintx86,10,2017-11-18 14:15:09,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter for Android,0,118,
931888500374417410,LesTroisChenes,2273,2017-11-18 14:15:06,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter Web Client,0,118,"Limousin, France"
931888487946743808,jingsmonty,24,2017-11-18 14:15:03,"RT @eucopresident: Discussed with PM @theresa_may the calendar of #Brexit talks. Only if UK makes progress by early December, will I be rea…",Twitter for Android,0,541,Scottish Highlands
931888480975818752,BridgfordMark,1930,2017-11-18 14:15:02,"RT @ColebrookColin: Why are Corbyn and Labour leadership are so keen to ally themselves with hard right Tories on #Brexit?
This excellent p…",Twitter Lite,0,3,"East Midlands, England"
931888458087501824,Forthespacemen,1535,2017-11-18 14:14:56,"@BBCradio4 #bbcAQ #BREXIT Would it bé possible to reverse habitual Remainer : Leave ratio on #AQ , say 3 Leave to 1… https://t.co/YvCzYv2dRU",Mobile Web (M2),0,0,England
931888451099811840,electricboyo,1322,2017-11-18 14:14:55,RT @donie: A second blog described #Brexit as a failure of Obama’s foreign policy and said that if Hillary Clinton were to be elected that…,Twitter for iPad,0,2,USA
931888433747906561,Genthialon,34,2017-11-18 14:14:50,RT @iangotts: Chances of #Brexit turning out well https://t.co/SyxaaCg6rv,Twitter Web Client,0,2,
931888417222414336,electricboyo,1322,2017-11-18 14:14:46,"RT @donie: “...the whole [of] Eastern Europe has migrated to London,” it wrote #Brexit #russia https://t.co/FU2l7xLYY9",Twitter for iPad,0,3,USA
931888399744688128,electricboyo,1322,2017-11-18 14:14:42,RT @donie: Although Abrams’ account was targeted at Americans it twice blogged on #Brexit — after the vote.  Celebrating the UK’s decision…,Twitter for iPad,0,4,USA
931888395621507072,TonightsFights,726,2017-11-18 14:14:41,"@sunnshhhiinnnee @RedHotSquirrel Let it go, manipulating people by guilt or fear is over. The EU is nothing more th… https://t.co/sKap5hI0Oc",Twitter Web Client,0,0,Here 
931888357747064832,markbishopuk,306,2017-11-18 14:14:32,RT @DJack_Journo: Has the NHS really been losing EU nationals since the #Brexit vote? Of course not #ProjectFear Via @spectator https://t.c…,Twitter for Android,0,5,London
931888322259116032,cheekysod1,145,2017-11-18 14:14:24,RT @PeterKGeoghegan: Just as well Irish politicians can’t read the UK press.... #brexit https://t.co/ek4tDBf4TA,Twitter for iPhone,0,214,
931888320594038785,euromaestro,13216,2017-11-18 14:14:23,"Please retweet if you are angry that our country is pursuing a disastrous   #Brexit, sold on... by #SethLWest https://t.co/DlKP2nTKL4",Convey: Make it post for you,0,0,Europe
931888302013206528,p2pnut_ray,357,2017-11-18 14:14:19,"RT @WhyToVoteGreen: Please retweet if you are angry that our country is pursuing a disastrous   #Brexit, sold on lies &amp; promoted by people…",Twitter for Android,0,283,
931888223441342464,MrDiddy85,879,2017-11-18 14:14:00,RT @Becca_March: Cheering on the EU against your own country. The very definition of a Quisling. #Brexit #EUWithdrawalBill https://t.co/BGP…,Twitter for Android,0,4,"Sydenham, England"
931888203732316161,goblede,116,2017-11-18 14:13:56,RT @Becca_March: Cheering on the EU against your own country. The very definition of a Quisling. #Brexit #EUWithdrawalBill https://t.co/BGP…,Twitter for Windows,0,4,cambs
931888182920122369,Andy_Suth_UK,340,2017-11-18 14:13:51,"RT @SW11simon: If, as rumoured, #DavidDavis throws in the towel, who should replace him?
#Brexit",Twitter for Android,0,27,"Bath, Little England"
931888132487827456,Doozy_45,1438,2017-11-18 14:13:39,BREXIT NEWS ROUND-UP: EU leaders ratchet up pressure on May / #EU #Brexit #StopBrexit https://t.co/t9Q6W8IGm2 via @MichaelLCrick,Twitter for Android,1,1,
931888126288646144,hammondsphoto,930,2017-11-18 14:13:37,"Sorry, #remainers - Our friends from around the world don't believe the lies that #brexit Britain's suddenly become… https://t.co/OmJpK2j5Vr",Twitter Web Client,0,0,Bristol
931888121779802112,globaltwit,1148,2017-11-18 14:13:36,@pickwickpick @sturdyAlex @mclaverock @gordonguthrie No Deal?  No Way!  #FBPE #Brexit https://t.co/W7ZJsIhs8j,Twitter Web Client,0,0,"Horsham, West Sussex, UK"
931888100925693953,BrikKirby,417,2017-11-18 14:13:31,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter Web Client,0,118,
931888078448398336,voteforrudd,562,2017-11-18 14:13:26,RT @freespirited_p: As the negative and #Brexit obsessed media ignore all other news.  The good news gets lost.  Please watch and share thi…,Twitter for Android,0,7,
931888066578534400,RichardSymonds,883,2017-11-18 14:13:23,"RT @smartnotstupid: If @Nigel_Farage doesn’t get a Knighthood for #brexit he should get it for this!

The jar of worms are now open, so mak…",Twitter Web Client,0,221,Southern England
931888027370250245,Ideetje9,1374,2017-11-18 14:13:14,RT @RutheniaRus: British ppl must choose: either #Brexit or #N.Ireland crisis revived due to a full-scale EU border with Ireland. No option…,Twitter for iPhone,0,2,
931888015164739584,r_richards,139,2017-11-18 14:13:11,"RT @Stevie_Leary: It wasn't UK Government who voted for #Brexit numbnut, it was the UK people!!  It is the UK people you and the Irish pric…",Twitter Web Client,0,4,
931887995627720704,MikMadiCourts,473,2017-11-18 14:13:06,RT @jedodermatt: Great to be back at @LeuvenU for the LERU Brexit Seminar. Discussing #Brexit and dispute settlement @iCourts_jur https://t…,Twitter for iPhone,0,2,
931887994516201472,Cloudcuckoo1972,196,2017-11-18 14:13:06,"@HealthierIn When MPs refer to what they hear in their surgeries as 'People just wanting them to get on with it', w… https://t.co/84wp2D6p8j",Twitter for iPad,0,0,
931887934604750848,Al_toMyFriends,2561,2017-11-18 14:12:51,"RT @PeterRNeumann: Just in case you wonder, this is the level of discourse in Britain right now... #brexit https://t.co/uhTTPl7bnZ",Twitter for Android,0,8,"Wicklow, Ireland"
931887909942321152,ILPAimmigration,3242,2017-11-18 14:12:46,#IlpaAGM @JRPerrott looking at the potential issues after #Brexit #Economic #migration - more pressure on #Tier2 (General) restricted cap,Twitter Web Client,1,0,UK
931887901432074240,JoRust45,1828,2017-11-18 14:12:43,"RT @eucopresident: Discussed with PM @theresa_may the calendar of #Brexit talks. Only if UK makes progress by early December, will I be rea…",Twitter for iPhone,0,541,King's Lynn
931887886282252289,jontait42,1164,2017-11-18 14:12:40,RT @PeterKGeoghegan: Just as well Irish politicians can’t read the UK press.... #brexit https://t.co/ek4tDBf4TA,Twitter for Android,0,214,
931887885644689409,V1CTORGiraffe,19,2017-11-18 14:12:40,RT @Doozy_45: BREXIT CHAOS: Grimsby - The town wanting to have its fishcake and eat it / #Brexit #Fishing #Irony #StopBrexit https://t.co/X…,Twitter for Android,0,5,United Kingdom
931887804304576514,merryarty,1110,2017-11-18 14:12:20,"RT @milneorchid: A quick primer about #Brexit and the #IrishBorder from Jacob #ReesMogg.

#Brexitshambles #EU #Tories #NorthernIreland #Ire…",Twitter Web Client,0,234,Europe
931887791717445632,jgraddon,456,2017-11-18 14:12:17,RT @PeterKGeoghegan: Just as well Irish politicians can’t read the UK press.... #brexit https://t.co/ek4tDBf4TA,Twitter Web Client,0,214,"St Pierre de Jards, France"
931887779952381953,HeldinEU,907,2017-11-18 14:12:15,RT @carolJhedges: A few months ago everyone was talking about a soft #brexit being in the single market and a hard brexit being a trade dea…,Twitter for Android,0,1,
931887773174386688,helen1111,2462,2017-11-18 14:12:13,"RT @LesleyMillercyp: Leavers watch what business are doing, not what they are saying about #Brexit. We have had highest FDI to UK in decade…",Twitter Web Client,0,4,
931887749392510977,TSeekerT,334,2017-11-18 14:12:07,It's Brexit crunch time in Parliament — email your MP to insist Parliament has the last word on #Brexit negotiation… https://t.co/3fdywz327T,Twitter for iPad,0,0,
931887715293057024,bazzamac1968,2281,2017-11-18 14:11:59,RT @ThomasEvansGB: Ain't it the truth! #Brexit https://t.co/e5sg6UDAn8,Twitter for iPhone,0,57,United Kingdom
931887673807077376,jevoelker,482,2017-11-18 14:11:49,"RT @milneorchid: A quick primer about #Brexit and the #IrishBorder from Jacob #ReesMogg.

#Brexitshambles #EU #Tories #NorthernIreland #Ire…",Twitter for iPhone,0,234,Britain & Nice
931887650298056704,EczemaBoy,610,2017-11-18 14:11:44,"@MsMigot ""THERE'S A GREAT BIG WORLD OUT THERE!"" says colonialist with tiny penis trapped in the first stage of grie… https://t.co/kbjcEXZKN5",Twitter for iPhone,1,0,U.K.
931887638017200129,RachelCrasnowQC,643,2017-11-18 14:11:41,RT @RebeccaMEGill: Brilliant to hear @RachelCrasnowQC setting out ALL the ways #Brexit will damage women’s employment rights at @fawcettsoc…,Twitter for iPhone,0,1,
931887621827112960,ElizabethBangs,2394,2017-11-18 14:11:37,RT @SimonGosden: Jesus H Christ this is what we’ve come to in the #Brexit arguments. The very worst of reasons. https://t.co/O3jZAJiZ8S,Twitter Web Client,0,50,"Brighton, England"
931887613992226817,oldtrotter,442,2017-11-18 14:11:35,RT @PeterKGeoghegan: Just as well Irish politicians can’t read the UK press.... #brexit https://t.co/ek4tDBf4TA,Twitter for Android,0,214,
931887593800847360,carolJhedges,11516,2017-11-18 14:11:30,A few months ago everyone was talking about a soft #brexit being in the single market and a hard brexit being a tra… https://t.co/BsQKEeVLay,Twitter Web Client,4,1,near London
931887593171628032,mcdonnellandco,1292,2017-11-18 14:11:30,Stop paying £19bn gross per annum to EU to be wasted [now for 44 years] immediately #brexit https://t.co/hqKMEes1dS,Twitter Web Client,0,0,Surbiton and London
931887590277513216,JulieMilligan7,1043,2017-11-18 14:11:29,"RT @smartnotstupid: If @Nigel_Farage doesn’t get a Knighthood for #brexit he should get it for this!

The jar of worms are now open, so mak…",Twitter for Android,0,221,United States
931887571193466880,andrew_1910,1270,2017-11-18 14:11:25,"@Benfogle I'm English born and now hate my country with a passion. Since #Brexit our sports teams, athletes and any… https://t.co/1e7Cy8fo5i",Twitter for Android,0,0,London
931887555104174080,tomasmendoza,207,2017-11-18 14:11:21,"RT @lloydblankfein: Here in UK, lots of hand-wringing from CEOs over #Brexit. Better sense of the tough and risky road ahead. Reluctant to…",Twitter for iPhone,0,2116,London
931887532970856449,Charlottetigger,567,2017-11-18 14:11:16,RT @fredsirieix1: #Brexit is so sad. No one understands what it means and how it will effect us. Yet everyone has an opinion just like the…,Twitter for iPhone,0,11,East London
931887517720285184,MuteDialog,89,2017-11-18 14:11:12,RT @Doozy_45: BREXIT ROUND-UP: Pharmaceutical firms trigger contingency plans for a no-deal Brexit / #Brexit #Science #NHS https://t.co/sME…,Twitter for iPhone,0,20,
931887512334798853,mihe2000,190,2017-11-18 14:11:11,"RT @MollyMEP: US to fight UK at WTO if it adopts EU-style approach to crop protection rules: classic example of #Brexit as Trojan horse, in…",Twitter Web Client,0,47,
931887508262215680,Niamhjmcc,22,2017-11-18 14:11:10,RT @PeterKGeoghegan: Just as well Irish politicians can’t read the UK press.... #brexit https://t.co/ek4tDBf4TA,Twitter for iPhone,0,214,
931887497671577600,RobertWinfield2,4805,2017-11-18 14:11:07,RT @freespirited_p: As the negative and #Brexit obsessed media ignore all other news.  The good news gets lost.  Please watch and share thi…,Twitter for iPhone,0,7,Leeds 
931887492407681024,1mpast0,786,2017-11-18 14:11:06,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter for iPad,0,118,"Ely, Cambridgeshire."
931887482882412544,hitchfan1,641,2017-11-18 14:11:04,RT @Becca_March: Cheering on the EU against your own country. The very definition of a Quisling. #Brexit #EUWithdrawalBill https://t.co/BGP…,Twitter for iPad,0,4,"The Beautiful South, England"
931887481166925825,savvaschristo,454,2017-11-18 14:11:03,RT @Anna_Soubry: Magnificent speech from the Big Beast #KenClarke on why it’s so important we get #Brexit right,Twitter for Android,0,225,United Kingdom
931887468596617217,politifuzz,552,2017-11-18 14:11:00,"Let’s look back kittens; if #Brexit WASN’T about party politics and was about our country, this is what would have… https://t.co/hKWLqal19m",Twitter for iPhone,0,0,"Manchester, UK"
931887444156231680,LiveEUDebate,24239,2017-11-18 14:10:54,"RT @TigerLawUK: EU citizens keep immigration rights in UK, court rules https://t.co/7Xd6IDlsOX #EU #Brexit #immigration #law",Live EU Debate,0,1,UK
931887439760838656,Peterfielding5,150,2017-11-18 14:10:53,RT @ThomasEvansGB: Ain't it the truth! #Brexit https://t.co/e5sg6UDAn8,Twitter for iPad,0,57,"EXMOUTH, ENGLAND"
931887417904320512,FrankRo74815956,92,2017-11-18 14:10:48,"""...mumble...Council of Ephesus...Barbara Windsor....#Brexit... mumble... up yours Delors....  mumble..."" https://t.co/KmwJ5x9G5z",Twitter for Android,1,0,"London, England"
931887381778714625,sb_voice,1374,2017-11-18 14:10:40,RT @CYPCS: Young people at #YPHRG are concerned that #Brexit creates a big period of uncertainty for them and their rights— and that it was…,Twitter for Windows,0,3,Scottish Borders
931887345208610819,lanct22,807,2017-11-18 14:10:31,RT @Doozy_45: BREXIT NEWS ROUND-UP: Davis could quit as Brexit Secretary after being frozen out of talks / #Brexit #StopBrexit https://t.co…,Twitter for Android,0,2,"Wrexham, Wales"
931887338719973377,GregAMonk,168,2017-11-18 14:10:29,RT @DJack_Journo: Has the NHS really been losing EU nationals since the #Brexit vote? Of course not #ProjectFear Via @spectator https://t.c…,Twitter for iPhone,0,5,
931887331191255040,JRogan3000,964,2017-11-18 14:10:28,"Btw, @pauloCanning my earlier tweet was in response to this which takes the biscuit for cheek as Lab oppose EEA SM&amp;… https://t.co/tZAFCGf3bJ",Twitter for iPad,0,0,"Penarth, Wales"
931887327575764992,globaltwit,1148,2017-11-18 14:10:27,"@RJFortescue @Sillyshib @smilinglaura @hatosando PS is horsepower, right?  I recently helped a German company acqui… https://t.co/0ZItlW7daF",Twitter Web Client,0,0,"Horsham, West Sussex, UK"
931887326678142976,IanLex2,531,2017-11-18 14:10:26,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter Web Client,0,118,
931887309867249666,TheMarketStorm,1390,2017-11-18 14:10:22,RT @AFP: #UPDATE The border between Northern Ireland and Ireland is one of three key divorce issues in the #Brexit talks https://t.co/fguA4…,aaaaaaaaaaaaaaaaaaaaaaaaaa12,0,38,
931887306398748672,MrStuartNicoll,295,2017-11-18 14:10:22,"RT @SW11simon: If, as rumoured, #DavidDavis throws in the towel, who should replace him?
#Brexit",Twitter Web Client,0,27,"Aylesbury, England"
931887303814991872,Rachel_T_G,779,2017-11-18 14:10:21,RT @SubsSave: Try The New European today for just £1 a week #Brexit &gt;&gt; https://t.co/SYMehvShLA https://t.co/Rpvn5hKEp9,Twitter for iPhone,0,70,United Kingdom
931887297905266689,ReplabJohn,820,2017-11-18 14:10:20,RT @thatginamiller: There have been far too many Breaches of the Ministerial Code over #Brexit.  People deserve truth from the #MPs they el…,Twitter for Android,0,118,South London
931887278716268544,baroncols,1275,2017-11-18 14:10:15,RT @BritishVets: Rejection of #animal #sentience from #Brexit Bill risks UK short-fall on high animal #welfare standards #Clause30 #LisbonT…,Twitter Web Client,0,21,UK
931887273808941056,OrganicWineryUK,1676,2017-11-18 14:10:14,This is major #Brexit concern for organic growers - pressure to relax standards to get US trade deal. #ExitBrexit https://t.co/UtrI306LpZ,Twitter for Android,0,0,"Robertsbridge, UK"
931887272206716930,AndyD5000,326,2017-11-18 14:10:13,🔽#brexit explained! https://t.co/Qyp4siNLz6,Twitter for iPhone,0,0,London
931887263910367232,LesTroisChenes,2273,2017-11-18 14:10:12,"RT @MollyMEP: US to fight UK at WTO if it adopts EU-style approach to crop protection rules: classic example of #Brexit as Trojan horse, in…",Twitter Web Client,0,47,"Limousin, France"
931887247921737728,MMarcusALopes,21660,2017-11-18 14:10:08,RT @Santilespr: Excellent appraisal of the left’s case for #Brexit #mustread https://t.co/AlJmorgvev,MMarcusALopesApp4,0,1,"Toronto, Ontario"
931887243823931392,ainerooney1,95,2017-11-18 14:10:07,"RT @gavreilly: Varadkar: ""It's 18 months since the [#brexit] referendum. It's 10 years since people who wanted a referendum started agitati…",Twitter for Android,0,65,"Meath, Ireland"
931887225700306944,shirley2703,252,2017-11-18 14:10:02,"RT @nicktolhurst: TThe language from the Sun here today on the Irish Govt &amp; Ireland is utterly indefensible, especially as its on #Brexit p…",Twitter for Android,0,39,
931887208822464513,woifim,1143,2017-11-18 14:09:58,RT @RutheniaRus: British ppl must choose: either #Brexit or #N.Ireland crisis revived due to a full-scale EU border with Ireland. No option…,Bot Libre!,0,2,Austria Vienna / Waldviertel
